ticker,cor_dod,cor_price
KRW-BTC,0.7166772070712636,0.9184722538949889
KRW-ETH,0.6726137687243168,0.9414330466123383
KRW-NEO,0.6735379766716961,0.9702937569695425
KRW-MTL,0.5878542377449015,0.9058163154728456
KRW-XRP,0.3676122338825623,0.8250952202752697
KRW-ETC,0.5724820749280112,0.7967298365460284
KRW-SNT,0.8032979086266894,0.9860757312584835
KRW-WAVES,0.5973955355270978,0.8278096889388812
KRW-XEM,0.782942517433587,0.9764973755484548
KRW-QTUM,0.7810030978203363,0.9697253443538167
KRW-LSK,0.8749310526266606,0.9828635725345927
KRW-STEEM,0.7844476224021215,0.9633322115915752
KRW-XLM,0.5397756687647888,0.9483639184825856
KRW-ARDR,0.8726816215212538,0.9870072013068927
KRW-ARK,0.6806067304322004,0.9833271593796803
KRW-STORJ,0.6971745617457298,0.9438087044805796
KRW-GRS,0.7357244876311373,0.9306722046235402
KRW-ADA,0.6315793368030129,0.9687478838943885
KRW-SBD,0.6447289828602274,0.9751484832192053
KRW-POWR,0.562351010577069,0.8688889103294178
KRW-BTG,0.6176891485068183,0.9527854401393272
KRW-ICX,0.7437608558502202,0.9563400484000137
KRW-EOS,0.6137302546861764,0.9635830387194725
KRW-TRX,0.4940799451880698,0.34464541777149654
KRW-SC,0.8764263501867945,0.9809296971713707
KRW-ONT,0.7927964289727937,0.9823438513425615
KRW-ZIL,0.6444367378644233,0.8454829002466624
KRW-POLYX,0.7901837245995252,0.954073714154297
KRW-ZRX,0.7954767457824942,0.9836858745763233
KRW-LOOM,0.5430219844706807,0.7949016969911411
KRW-BCH,0.5120004701056863,0.9033345582936364
KRW-BAT,0.6797228383495169,0.9386196144279128
KRW-IOST,0.7747816436523876,0.9767804232174182
KRW-CVC,0.8468810431421783,0.9795225052479263
KRW-IQ,0.572675979019098,0.9637395800329548
KRW-IOTA,0.7309045600243222,0.9496746532643148
KRW-HIFI,0.6799754401091146,0.8518648870721371
KRW-ONG,0.8076648644627207,0.9726801427926898
KRW-GAS,0.7410473631756209,0.9725329005847283
KRW-UPP,1.0,1.0
KRW-ELF,0.6441828178038865,0.7150345613300111
KRW-KNC,0.5107628458756824,0.5941647068111671
KRW-BSV,0.5173051619311635,0.9477372077496569
KRW-THETA,0.7324113733482155,0.9728768281209782
KRW-QKC,0.8298757746751194,0.9761416414948069
KRW-BTT,0.46503496835900354,0.9592034994717468
KRW-MOC,0.7514955541907814,0.9457050354604845
KRW-TFUEL,0.7178199350451704,0.9720234370585716
KRW-MANA,0.6440106293473108,0.9330835846971054
KRW-ANKR,0.7267852141879544,0.9782109354749325
