ticker,cor_dod,cor_price
KRW-BTC,0.6082019300151391,0.8388955166162735
KRW-ETH,0.5988704238192821,0.8977212467543205
KRW-NEO,0.6180915323484192,0.9007390484324285
KRW-MTL,0.44801777913846724,0.7927722782241168
KRW-XRP,0.3895315400098572,0.7473389605895614
KRW-ETC,0.5434154369325365,0.7418883550131296
KRW-SNT,0.6605024001580161,0.9470025473995616
KRW-WAVES,0.5219042219190615,0.789751164594039
KRW-XEM,0.6706797204424694,0.9419714925633557
KRW-QTUM,0.743083336979619,0.9074876580740455
KRW-LSK,0.6934419222836418,0.9499763110275189
KRW-STEEM,0.7814064604831265,0.9266770265678586
KRW-XLM,0.5893557275609959,0.9156030864535379
KRW-ARDR,0.7310369327051085,0.9562994017370217
KRW-ARK,0.5515539239266166,0.9372387448612788
KRW-STORJ,0.8030751542142611,0.9896103795615439
KRW-GRS,0.6079373072005987,0.8466537949071313
KRW-ADA,0.5907202503863953,0.9455110494860064
KRW-SBD,0.4870489406640626,0.933902972807903
KRW-POWR,0.34232835235829423,0.8973637484110046
KRW-BTG,0.5784305785454302,0.9089761772770932
KRW-ICX,0.6271830071506868,0.890584904507224
KRW-EOS,0.5897401097903364,0.9352541464632258
KRW-TRX,0.4122688241748411,0.19287125441613306
KRW-SC,0.7971127708952122,0.9633186436661602
KRW-ONT,0.76810818195652,0.9418364568692538
KRW-ZIL,0.505319116986539,0.7611511359508427
KRW-POLYX,0.6938101807771618,0.9524720082126574
KRW-ZRX,0.7673356235218567,0.9380297714343564
KRW-LOOM,0.298635413927751,0.6827257471175081
KRW-BCH,0.5171402398833124,0.8477597183929961
KRW-BAT,0.9999999999999999,1.0
KRW-IOST,0.6662307911646302,0.9329965949877628
KRW-CVC,0.7869231443636134,0.9576877551024163
KRW-IQ,0.4446477035342469,0.8945797375179868
KRW-IOTA,0.733936758342362,0.9787424474363458
KRW-HIFI,0.4979707155393153,0.786245537643701
KRW-ONG,0.6669802869830787,0.9388974310317807
KRW-GAS,0.6322660449653045,0.909889064630258
KRW-UPP,0.6797228383495169,0.9386196144279128
KRW-ELF,0.5680912323157642,0.6100992406703694
KRW-KNC,0.5446697505737386,0.5401665564745575
KRW-BSV,0.5502137507757734,0.9454344347888683
KRW-THETA,0.7051758056049421,0.9418056462193813
KRW-QKC,0.6639962637070103,0.9122279582649784
KRW-BTT,0.38044974466311066,0.9519888656454228
KRW-MOC,0.5542124137939021,0.9445163794585534
KRW-TFUEL,0.67081254321088,0.9294914408429212
KRW-MANA,0.7900340923595367,0.9856922160104652
KRW-ANKR,0.8206474642597513,0.973358669617005
