ticker,cor_dod,cor_price
KRW-BTC,0.653489617873389,0.9504629113728563
KRW-ETH,0.5956167584078415,0.9392236304194128
KRW-NEO,0.5994572406812153,0.909835164481766
KRW-MTL,0.3624371510236315,0.8708570007739191
KRW-XRP,0.27674487164343825,0.913033820981713
KRW-ETC,0.6179773949894005,0.6552631853938984
KRW-SNT,0.5699283032745865,0.8962755603421815
KRW-WAVES,0.46610824837551124,0.7298876792240475
KRW-XEM,0.6257259590663119,0.8950286631400924
KRW-QTUM,0.7085025411767475,0.9142986224941833
KRW-LSK,0.5679406932502247,0.8966383249856152
KRW-STEEM,0.5084197144782623,0.8511045903132011
KRW-XLM,0.5597737846264719,0.9520985846789741
KRW-ARDR,0.5562647091954906,0.8734381065093437
KRW-ARK,0.4545260207420356,0.9113011727089737
KRW-STORJ,0.5017997523460507,0.8518506464697312
KRW-GRS,0.46731536634283183,0.9165821570504467
KRW-ADA,0.529773188541804,0.8879288119056982
KRW-SBD,0.35970728949638875,0.8634025925919997
KRW-POWR,0.2634846038612476,0.7498134412264932
KRW-BTG,0.6907183086292707,0.8601090098143452
KRW-ICX,0.5237709952283703,0.9100727072648729
KRW-EOS,0.5926772461123403,0.8621832431692898
KRW-TRX,0.42317025453245105,0.4961016735755094
KRW-SC,0.589260711828777,0.9173455042610429
KRW-ONT,0.6462444363931957,0.9120809523204951
KRW-ZIL,0.4057701306677612,0.6794778397604776
KRW-POLYX,0.4990287552431171,0.8365544919900504
KRW-ZRX,0.5819584380892904,0.8903065873469483
KRW-LOOM,0.29671083867464515,0.7339101319433058
KRW-BCH,1.0,1.0
KRW-BAT,0.5171402398833124,0.8477597183929962
KRW-IOST,0.5504394764038424,0.8700274474296427
KRW-CVC,0.5653433169215224,0.8721337477564172
KRW-IQ,0.3598207626403278,0.8726972244148025
KRW-IOTA,0.549782912055918,0.8857156856002141
KRW-HIFI,0.4221939808507221,0.7912903419925764
KRW-ONG,0.6087734455828787,0.8652220092963632
KRW-GAS,0.535572967064895,0.9012999828227836
KRW-UPP,0.5120004701056862,0.9033345582936364
KRW-ELF,0.380113931280448,0.7993129023953309
KRW-KNC,0.37307137049670447,0.4207484196448537
KRW-BSV,0.8059973119121967,0.8773616709344237
KRW-THETA,0.5442621146670906,0.9030299202761115
KRW-QKC,0.48635226613865934,0.8517389624368026
KRW-BTT,0.22549188738321602,0.8722531966780507
KRW-MOC,0.35474836160363205,0.8427325820249937
KRW-TFUEL,0.505940488478766,0.9020564495564132
KRW-MANA,0.47358782870342436,0.8452184423602105
KRW-ANKR,0.5275501034244392,0.8940356975373
