ticker,cor_dod,cor_price
KRW-BTC,0.6871173581124311,0.9046682792024755
KRW-ETH,0.6634107324986837,0.9223402632167402
KRW-NEO,0.7159583180141172,0.9747516175822547
KRW-MTL,0.5198375518159533,0.8794245264770293
KRW-XRP,0.4875477803183027,0.8377376566631519
KRW-ETC,0.5856876759063686,0.7651129545733601
KRW-SNT,0.7575051093179355,0.9439923997749905
KRW-WAVES,0.6103714287802537,0.7538798710448109
KRW-XEM,0.7579686522222459,0.9622725168795428
KRW-QTUM,0.7635086542655755,0.984869059350795
KRW-LSK,0.8053708416149467,0.96230190182722
KRW-STEEM,0.7108575071185361,0.9305965368718571
KRW-XLM,0.6621369805657746,0.9442021925285502
KRW-ARDR,0.7973633410026393,0.9461348673838947
KRW-ARK,0.6058320474297839,0.9642335821753993
KRW-STORJ,0.6049975691302467,0.9056493732364476
KRW-GRS,0.6663717005155833,0.9114532896199894
KRW-ADA,0.7495431506321472,0.9658322522316266
KRW-SBD,0.5578964374458919,0.9454311169800347
KRW-POWR,0.4911998062331175,0.7813548918913774
KRW-BTG,0.6243781431080652,0.9407306119104197
KRW-ICX,0.9999999999999998,1.0
KRW-EOS,0.6818225936196118,0.959068270711414
KRW-TRX,0.6371397886411411,0.4277406589884741
KRW-SC,0.7833617487986654,0.9650841204879459
KRW-ONT,0.8292027151954332,0.9760397253915177
KRW-ZIL,0.6333073065308814,0.7557772064739683
KRW-POLYX,0.670965476325124,0.9255587886657599
KRW-ZRX,0.8081648119730757,0.9528616956928178
KRW-LOOM,0.4968949175347665,0.7735189048312493
KRW-BCH,0.5237709952283703,0.9100727072648728
KRW-BAT,0.6271830071506868,0.8905849045072242
KRW-IOST,0.8283591984531663,0.9457881639445697
KRW-CVC,0.7784048409458566,0.9496740391027712
KRW-IQ,0.4659211011066256,0.9392354351451916
KRW-IOTA,0.7813502934708885,0.933199086909457
KRW-HIFI,0.5792055948493693,0.8398715155099967
KRW-ONG,0.7501253653601742,0.9356192135008987
KRW-GAS,0.7165660977449464,0.9599167188189415
KRW-UPP,0.7437608558502203,0.9563400484000136
KRW-ELF,0.535620012219562,0.708121761224953
KRW-KNC,0.45949589216343967,0.4427721066369429
KRW-BSV,0.5267229520639227,0.9526146870531148
KRW-THETA,0.7915589355232729,0.9810007316960315
KRW-QKC,0.7362736491558771,0.9313529104200892
KRW-BTT,0.46022395974646524,0.9476036304084235
KRW-MOC,0.6328343880029338,0.8918050715733551
KRW-TFUEL,0.7564476759781297,0.9608834390548188
KRW-MANA,0.5786068115287226,0.8816522553451163
KRW-ANKR,0.6858592402835932,0.9469202446849859
