ticker,cor_dod,cor_price
KRW-BTC,0.045185370483228515,-0.17145788300084547
KRW-ETH,-0.003626779005650754,-0.020560434466415384
KRW-NEO,-0.02752757191847802,0.5192942737090295
KRW-MTL,-0.009222770553067238,-0.023451259714242417
KRW-XRP,-0.06037253218051629,-0.14066632340214177
KRW-ETC,-0.04086375855802589,0.8903288012022893
KRW-SNT,0.023228070155235665,0.8536199832915551
KRW-WAVES,0.07627402540049494,0.8873820199965533
KRW-XEM,0.0966407533422698,0.9222861678668699
KRW-QTUM,0.01503450541419652,0.7491081242032381
KRW-LSK,0.009534433011641611,0.847444336459404
KRW-STEEM,0.0872949190904914,0.8962456710263054
KRW-XLM,-0.018590107296752686,0.00414373229106908
KRW-ARDR,0.10577460130430054,0.9389389793721395
KRW-ARK,0.08138050183485797,0.3883349253963298
KRW-STORJ,0.029729723170592724,0.7977393488353117
KRW-GRS,-0.04652098521230315,-0.07133227105032781
KRW-ADA,-0.033194806405710126,0.8806764622195699
KRW-SBD,0.023003957957666993,0.7223962229744668
KRW-POWR,0.07534552268647599,0.8983385754457456
KRW-BTG,0.009072941674768213,0.8585501662045297
KRW-ICX,0.05823748457726866,0.5881997406842305
KRW-EOS,-0.01460799072100668,0.8670698444122898
KRW-TRX,2.306975851105998e-05,-0.28486958976186144
KRW-SC,0.08430971081287598,0.6437777532722148
KRW-ONT,0.013652252946651403,0.806465955746196
KRW-ZIL,0.04832210042578448,0.9385921302211208
KRW-POLYX,0.0013569278581553946,0.876772338834008
KRW-ZRX,-0.007054386190736631,0.8405503306076044
KRW-LOOM,0.03279248573332549,0.12666449201921876
KRW-BCH,-0.00517068131671419,-0.40660227400801024
KRW-BAT,-0.025659759933409836,0.9835230263705632
KRW-IOST,-0.0007813318760420273,0.9287723913836703
KRW-CVC,0.057968028624206844,0.9547205928470863
KRW-IQ,0.08845582479078072,0.5027665570178282
KRW-IOTA,-0.03436351125677525,0.9339296023727172
KRW-HIFI,0.022210694092707563,0.049702867238833354
KRW-ONG,0.0651722732296259,0.9422406424812019
KRW-GAS,0.023365572243168896,0.4891519120856223
KRW-UPP,0.07270975520748649,0.5883731980635908
KRW-ELF,-0.04603150478089677,-0.33154536506191207
KRW-KNC,0.04814533390220364,0.8637998965368632
KRW-BSV,-0.01394533385493356,0.6084814231346837
KRW-THETA,-0.01588272784360176,0.9431739813928524
KRW-QKC,0.007438490838004968,0.8855693347268951
KRW-BTT,-0.02314926371358959,0.8078719639084925
KRW-MOC,0.1491123487492392,0.5869717771451413
KRW-TFUEL,0.04090351188827827,0.9284007979418432
KRW-MANA,0.04698651590749973,0.8875181879866229
KRW-ANKR,0.07758740120402444,0.7998952766887555
