ticker,cor_dod,cor_price
KRW-BTC,0.03540623137171619,-0.2415950124413728
KRW-ETH,-0.050264970970098674,-0.1050852416270396
KRW-NEO,-0.08615755636377846,0.46574530374773954
KRW-MTL,-0.09585870039176393,-0.0780213029076175
KRW-XRP,-0.050771510829674835,-0.17386333799050224
KRW-ETC,-0.080876915433122,0.8922463386899236
KRW-SNT,-0.017768331829008603,0.8289284044211638
KRW-WAVES,0.044997068534191345,0.9002603372038483
KRW-XEM,-0.005892335869613134,0.9143803910599663
KRW-QTUM,-0.04721610666702604,0.7076457262935303
KRW-LSK,-0.0724667122156485,0.827397818857939
KRW-STEEM,0.0802336256435472,0.8795672995472629
KRW-XLM,-0.010124025580897023,-0.018948958724583142
KRW-ARDR,0.04420264708946983,0.9313068629440744
KRW-ARK,0.0424312570773347,0.40473075342434317
KRW-STORJ,-0.0013189313858148444,0.7997587901194894
KRW-GRS,-0.09556659583837046,-0.12363396498350816
KRW-ADA,-0.09345279934988338,0.8312924275647797
KRW-SBD,-0.015742570375909065,0.7118214419072638
KRW-POWR,-0.008955163944639598,0.8776879277393543
KRW-BTG,-0.018114742935448933,0.870616209731978
KRW-ICX,-0.01839909358226048,0.5225541012964555
KRW-EOS,-0.0228708338218279,0.8737633390860793
KRW-TRX,-0.08752410171740461,-0.34355466572450455
KRW-SC,0.01418490938853875,0.5915577193335622
KRW-ONT,0.001687256511215123,0.753056631452201
KRW-ZIL,0.03933540259478567,0.9234268545462463
KRW-POLYX,-0.026216322099955832,0.9044524816322536
KRW-ZRX,-0.014462938638077781,0.7978600542753564
KRW-LOOM,-0.03417730015725262,0.15554602875436183
KRW-BCH,0.004950514692999267,-0.41071230182431123
KRW-BAT,-0.061650618535778176,0.9508935000129568
KRW-IOST,-0.05274299117154449,0.9054822097581678
KRW-CVC,-0.032812498344298786,0.9771428023380978
KRW-IQ,0.08624264731792008,0.5225370251080156
KRW-IOTA,-0.06457027090065123,0.9231396261934153
KRW-HIFI,-0.0173015696191242,0.08050874691673743
KRW-ONG,0.021938171102148598,0.9450299289237597
KRW-GAS,0.0002869314010911668,0.4346071473254901
KRW-UPP,0.02645630572054265,0.5579626354486896
KRW-ELF,-0.0022765102263101688,-0.39497668809017183
KRW-KNC,0.013028086797243616,0.8729679044437036
KRW-BSV,-0.0066410142754090105,0.6779381279439802
KRW-THETA,-0.04280080750711504,0.928603973738707
KRW-QKC,-0.052434001052859495,0.8802588289522492
KRW-BTT,0.09102532870572215,0.8346433123501498
KRW-MOC,0.003503933268174964,0.5484940590854241
KRW-TFUEL,-0.0043730685131596085,0.9153633874933766
KRW-MANA,-0.010476784664417677,0.8650674525494072
KRW-ANKR,0.04079841088098061,0.7624938618323855
