ticker,cor_dod,cor_price
KRW-BTC,-0.06827434466541427,0.65127657144933
KRW-ETH,-0.09772558152320136,0.5874028318874579
KRW-NEO,-0.0985347286258348,0.09422802054633865
KRW-MTL,-0.07131411810911885,0.6318772691500567
KRW-XRP,-0.16166789087887926,0.9716919979068691
KRW-ETC,-0.12879144244234114,-0.09674495917206313
KRW-SNT,-0.16738841643085167,0.1579765559541002
KRW-WAVES,-0.04073696222374882,-0.0634634686702226
KRW-XEM,-0.061424553868715336,-0.25769820260751325
KRW-QTUM,-0.09766948882913674,0.15627658884398346
KRW-LSK,-0.022562873246555707,-0.08991648634287965
KRW-STEEM,-0.00927762229256573,0.06648664429168863
KRW-XLM,-0.1364032438598185,0.8615230138291027
KRW-ARDR,0.020309892536614763,-0.13029049600264597
KRW-ARK,0.0922621271715199,0.07144816545283653
KRW-STORJ,-0.0535907233184272,-0.062405055161377204
KRW-GRS,-0.03547915957844369,0.09108172332062309
KRW-ADA,-0.13896193909283575,-0.058128709473803934
KRW-SBD,0.001983809092189768,-0.12083764544170442
KRW-POWR,-0.06030691185788603,0.04474131413950356
KRW-BTG,-0.046233070439891444,0.008472547206426694
KRW-ICX,-0.024942768772983057,0.25015926629167623
KRW-EOS,-0.10936397206110743,-0.37896339639361803
KRW-TRX,-0.18841436541929577,0.6996207481817265
KRW-SC,-0.026988916378752385,0.16040753909758293
KRW-ONT,-0.06554747468321438,0.03503362696591315
KRW-ZIL,-0.09597609559248461,-0.14653208393450717
KRW-POLYX,-0.007498896194464954,-0.1788271034226107
KRW-ZRX,-0.06733957013983646,0.14319203688326784
KRW-LOOM,0.19835812167587813,0.03970634533362261
KRW-BCH,-0.06961131492406628,0.6414942226950471
KRW-BAT,-0.09526686665403368,-0.13761994456507656
KRW-IOST,-0.11893701902819928,0.0008871659733490479
KRW-CVC,-0.030667480507013976,-0.1720867713923392
KRW-IQ,0.015210660298348272,-0.2369286878556373
KRW-IOTA,-0.12410699072893175,-0.2166974423121741
KRW-HIFI,-0.032651492957241325,-0.18533339856979175
KRW-ONG,0.06298318488069891,-0.11764220449088005
KRW-GAS,-0.028339186222725365,0.058530460991158495
KRW-UPP,0.0201434934533502,0.1882398475873749
KRW-ELF,-0.03364732097567659,0.4326256268185521
KRW-KNC,0.05552682007607414,0.05640039827090801
KRW-BSV,-0.10747855464408294,-0.2697995600269994
KRW-THETA,-0.08535378138155941,-0.2620662737549133
KRW-QKC,-0.020841395730722842,0.03142013502168315
KRW-BTT,-0.10892325455685344,-0.3968621886018381
KRW-MOC,0.03929657770630675,0.19065973300779251
KRW-TFUEL,0.026459421818421234,-0.15536981090478041
KRW-MANA,-0.0890669299736899,-0.23239054225808395
KRW-ANKR,-0.06159736798297961,0.005142252449959561
