ticker,cor_dod,cor_price
KRW-BTC,0.05626617511111881,-0.20597190785847194
KRW-ETH,-0.006220390968933935,-0.02793993587640915
KRW-NEO,-0.0632049450792772,0.5675841716097967
KRW-MTL,-0.057924164678457624,-0.10441613389937139
KRW-XRP,-0.06400962006237232,-0.260812343129317
KRW-ETC,-0.0646972541329472,0.8487539927368999
KRW-SNT,-0.012305579885279415,0.7987126495918603
KRW-WAVES,0.07085642391771652,0.8124702254518853
KRW-XEM,0.027630079541004778,0.9438621088878809
KRW-QTUM,-0.018347489831426547,0.7439841976467975
KRW-LSK,-0.019436437134125097,0.86717083749058
KRW-STEEM,0.05844874389982539,0.8528870884321021
KRW-XLM,-0.012350814434504169,-0.15326461717857937
KRW-ARDR,0.036036278764894375,0.9333769878887258
KRW-ARK,0.04950260516001404,0.2938073434830559
KRW-STORJ,-0.0024328434236045573,0.7343673745168401
KRW-GRS,-0.0883215884207169,-0.11640620993500998
KRW-ADA,-0.05316045841485266,0.8941346149887984
KRW-SBD,0.027341222369867753,0.7619225386594154
KRW-POWR,0.014317868793000586,0.8611214912419525
KRW-BTG,0.01214275878364957,0.7731102561087235
KRW-ICX,-0.010837802966353755,0.5911599237331753
KRW-EOS,-0.03966749882697455,0.9302151302801318
KRW-TRX,-0.03662887028201901,-0.3993506198040369
KRW-SC,0.04212001547636834,0.6399450230281327
KRW-ONT,-0.05499657784229439,0.8153623044744933
KRW-ZIL,0.02009665544474962,0.9451390867907041
KRW-POLYX,-0.03991760444411773,0.8367405750754092
KRW-ZRX,-0.057451994179449246,0.806027066949007
KRW-LOOM,0.05237895927248864,0.12395213670627193
KRW-BCH,0.030090005234976736,-0.5097078405669929
KRW-BAT,-0.02577774422602986,0.9482022126156757
KRW-IOST,-0.04765751101474396,0.9120473611880898
KRW-CVC,0.004791976685398846,0.9347322188753063
KRW-IQ,0.0793064427587855,0.5707109746639489
KRW-IOTA,-0.07690905723327517,0.9012862860015735
KRW-HIFI,0.012573647453405938,-0.011816434566314546
KRW-ONG,0.036882978419876464,0.9142088985332394
KRW-GAS,-0.03354946558933623,0.5446663017633154
KRW-UPP,-0.004736918585586275,0.5599793413182983
KRW-ELF,-0.052555916777267765,-0.33766256937049466
KRW-KNC,0.05724610740865143,0.7818184297974277
KRW-BSV,0.006869576549900204,0.5609924450429602
KRW-THETA,-0.09037022150754799,0.9830937492442123
KRW-QKC,0.012820046573104938,0.886141600436328
KRW-BTT,0.015420691227035568,0.8309772373148945
KRW-MOC,-0.014377304900549105,0.5840109803696747
KRW-TFUEL,0.018609441742016956,0.9572790822183012
KRW-MANA,-0.006501571064546511,0.9086420925504197
KRW-ANKR,0.07231437480102584,0.8186044162966438
