ticker,cor_dod,cor_price
KRW-BTC,0.04736799849830655,-0.5611577015651368
KRW-ETH,0.01394914725273108,-0.49588767556983737
KRW-NEO,-0.001505430463910303,-0.08467871622160067
KRW-MTL,0.009425421343866777,-0.39671809235411026
KRW-XRP,-0.0006280948768358602,-0.26701878657210193
KRW-ETC,-0.042706405200165574,0.7470759694887047
KRW-SNT,0.04665786159507853,0.43545320819630057
KRW-WAVES,0.27151127081478305,0.7531602580597554
KRW-XEM,0.06327057423878157,0.5394730476466565
KRW-QTUM,0.03747159681665783,0.2421441190862964
KRW-LSK,0.027844153026515304,0.3467106585399939
KRW-STEEM,0.07867506919677691,0.47245187420358037
KRW-XLM,0.05756329636613173,-0.026872611780415057
KRW-ARDR,0.049736852376026104,0.5266190574059665
KRW-ARK,0.025715977727196727,0.21200905031456646
KRW-STORJ,0.02915813561999238,0.560719223254646
KRW-GRS,0.001975396679975524,-0.32352505067651066
KRW-ADA,-0.00955495649767441,0.42615491043727566
KRW-SBD,0.02937710799211307,0.22490172354532414
KRW-POWR,0.0848730504868726,0.4516818814131645
KRW-BTG,-0.06433251704324941,0.7250307040447423
KRW-ICX,0.0938512112071065,0.024429571905890714
KRW-EOS,0.032018466792922924,0.5606966473032606
KRW-TRX,0.005415928338882842,-0.4725074661384579
KRW-SC,0.06922059901176493,0.04678215627984865
KRW-ONT,0.0853227596454257,0.25339462250893674
KRW-ZIL,0.04741206365905383,0.5316752126951401
KRW-POLYX,-0.00352820185083438,0.7456614567088816
KRW-ZRX,0.004715127051681881,0.33074870460314326
KRW-LOOM,0.010187724212488926,-0.0891111468838475
KRW-BCH,-0.03332400234073401,-0.23411970997095538
KRW-BAT,0.022984229954115785,0.6170893690768767
KRW-IOST,0.008825070960046552,0.48782686312205087
KRW-CVC,0.07256906778613265,0.685167947488036
KRW-IQ,0.049357483807043454,0.09653588407978478
KRW-IOTA,-0.020848996686527455,0.7101089748167887
KRW-HIFI,-0.0050150345663191554,0.15898067712448982
KRW-ONG,0.08097332230241268,0.6236104184489893
KRW-GAS,0.03309378770718218,-0.13635382668061855
KRW-UPP,0.05381703430539943,0.05980814356921701
KRW-ELF,0.039882223211123884,-0.7387173888702018
KRW-KNC,0.06669737250474002,0.6082747923510166
KRW-BSV,-0.07637495816302255,0.9711773597666816
KRW-THETA,0.01864248385738505,0.5713292480436115
KRW-QKC,0.004693206991004213,0.4608090573002661
KRW-BTT,-0.02230177940796269,0.7202472581344437
KRW-MOC,0.1397618584708161,0.02128656130278768
KRW-TFUEL,0.024119074991872477,0.48921177029512786
KRW-MANA,0.0613788049329602,0.5058020728957388
KRW-ANKR,0.1007800616010224,0.23268878320549335
