ticker,cor_dod,cor_price
KRW-BTC,0.009279234464417486,-0.1279484281858169
KRW-ETH,-0.06940206842690436,0.0004373549407716021
KRW-NEO,-0.05286536656429958,0.536184381489407
KRW-MTL,-0.044775542625530504,0.041130088108382326
KRW-XRP,-0.10908807269785079,-0.10414350685914439
KRW-ETC,-0.07254710379783964,0.8647160258612471
KRW-SNT,-0.041934710971059726,0.8845198778945057
KRW-WAVES,0.018223413275996768,0.8782391452164319
KRW-XEM,0.050195544337568454,0.9105526691213646
KRW-QTUM,-0.03676118618525881,0.7769920316373039
KRW-LSK,-0.02006563123504293,0.8657911331773251
KRW-STEEM,0.17031122921461544,0.9231076238150372
KRW-XLM,-0.06877373794015817,0.04982325912424607
KRW-ARDR,0.0017913401207315077,0.9473373637958714
KRW-ARK,0.016043571277893583,0.46876193328532617
KRW-STORJ,0.0002522631348382964,0.8211639239562654
KRW-GRS,-0.05425248974359471,-0.020987623262697368
KRW-ADA,-0.09371116875761705,0.8394990719291139
KRW-SBD,-0.05532369480680156,0.773002769059183
KRW-POWR,0.011121168165883865,0.9276549201476527
KRW-BTG,-0.015368888132658139,0.8645669720727925
KRW-ICX,0.021319358159027177,0.5775009395398395
KRW-EOS,-0.04131681873893759,0.8437510876800697
KRW-TRX,-0.03302822348613943,-0.22439902060273245
KRW-SC,-0.019166732256253097,0.675883052332892
KRW-ONT,-0.03200763700307096,0.8023102180850255
KRW-ZIL,0.0005184654895821205,0.930161587311668
KRW-POLYX,-0.02219305833230384,0.8492000714008757
KRW-ZRX,-0.021845235467098982,0.8398607047330872
KRW-LOOM,-0.10782195894155573,0.19585048471496105
KRW-BCH,0.01961985965837255,-0.33202238180261734
KRW-BAT,-0.028448176277053656,0.9484537336073533
KRW-IOST,-0.01277313733054287,0.9244793821784274
KRW-CVC,-0.014809336138004461,0.9502650502400255
KRW-IQ,0.04189415962493511,0.5443519403617263
KRW-IOTA,-0.04518129808863869,0.8958183676805151
KRW-HIFI,-0.019878084163561204,0.09234987241474532
KRW-ONG,-0.0724281267911541,0.9697868566437987
KRW-GAS,-0.05657184687616994,0.51506831204378
KRW-UPP,-0.006444512166494668,0.6487584619351972
KRW-ELF,-0.031791379385345105,-0.2684156472245453
KRW-KNC,-0.015400437331936212,0.887943525505848
KRW-BSV,-0.005014425686963091,0.6118328144022364
KRW-THETA,-0.037434455014229866,0.9162653707128102
KRW-QKC,-0.038306029454125735,0.907847267568442
KRW-BTT,0.0801986263688134,0.7658134049161701
KRW-MOC,0.004980685179537784,0.6239154025752098
KRW-TFUEL,-0.021433230732298865,0.9105911452039419
KRW-MANA,0.005193323911808011,0.8813054809415941
KRW-ANKR,0.03969933880719988,0.8095937686240195
