ticker,cor_dod,cor_price
KRW-BTC,-0.024907784048378633,0.44829155560475425
KRW-ETH,-0.08266464135616072,0.5233265107144961
KRW-NEO,-0.11889750487096343,0.8332055972309507
KRW-MTL,-0.09435129366838979,0.5124908510697783
KRW-XRP,-0.0534262905375942,0.19550517985516075
KRW-ETC,-0.088851910737355,0.38885526485140787
KRW-SNT,0.0022437149496837383,0.7327582314057878
KRW-WAVES,-0.009009251899643493,0.3826575426430793
KRW-XEM,-0.01772469486861296,0.6424112138587137
KRW-QTUM,-0.08987349968054194,0.8470680382051555
KRW-LSK,-0.05880786702376802,0.7906815590613705
KRW-STEEM,0.09280813117306462,0.741028518465445
KRW-XLM,-0.03997146712812655,0.20179503546488103
KRW-ARDR,0.10609092577800647,0.7124774800837635
KRW-ARK,0.06503790390329454,0.3796733480853428
KRW-STORJ,-0.024606131612737368,0.5416337356569167
KRW-GRS,-0.04707577042989195,0.21922868843763937
KRW-ADA,-0.11802749962051291,0.5709788649351424
KRW-SBD,0.018403301713445366,0.8064220969061959
KRW-POWR,0.023281660351584854,0.753583316433052
KRW-BTG,-0.04944524595720752,0.4857093327638696
KRW-ICX,-0.020059963632411554,0.7206043089875079
KRW-EOS,-0.0915965134472734,0.5247481782991095
KRW-TRX,-0.07666370494812397,0.23183562834838806
KRW-SC,0.002496941605563749,0.869022591068583
KRW-ONT,-0.04104431247421108,0.7840398942937256
KRW-ZIL,-0.02762008720573788,0.6523106398189873
KRW-POLYX,0.019287638612127293,0.325492297672985
KRW-ZRX,-0.04777609120470986,0.7759673783302538
KRW-LOOM,0.02229067576216267,0.37199447659655377
KRW-BCH,-0.03220815254000209,0.007635243883739911
KRW-BAT,-0.0730060759198563,0.5798607748913431
KRW-IOST,-0.09276774541222847,0.7039182012789117
KRW-CVC,0.029294112882407488,0.5587086059338859
KRW-IQ,0.04907493118534775,0.5753429066260467
KRW-IOTA,-0.04587410582539305,0.41413367364609455
KRW-HIFI,-0.0025339340539494858,-0.093691755388755
KRW-ONG,-5.3145839797309276e-05,0.6202091147478264
KRW-GAS,-0.04020167243383511,0.832742955232804
KRW-UPP,0.058343190126298516,0.8724571024985721
KRW-ELF,-0.023619296684752752,0.41397513314518775
KRW-KNC,-0.007212476762679267,0.5448509583619613
KRW-BSV,-0.018265566416829034,0.008236818663568169
KRW-THETA,-0.050431983100587566,0.5844160683456667
KRW-QKC,-0.023710437650281725,0.7550471027008516
KRW-BTT,0.002319969278957292,0.23278345106767578
KRW-MOC,-0.03104353447701564,0.9388907842063089
KRW-TFUEL,-0.0012994152099040147,0.6746139076463249
KRW-MANA,-0.03278626474678441,0.5525364426978878
KRW-ANKR,-0.016504744517067335,0.863972935150663
