ticker,cor_dod,cor_price
KRW-ZRX,1.0,1.0
KRW-SC,0.8675582312004525,0.9696416509025284
KRW-ONT,0.8671931792852978,0.9791222115570776
KRW-QTUM,0.8540336254175314,0.9659203901050076
KRW-ARDR,0.844539778989625,0.9847930803803872
KRW-CVC,0.842252298660858,0.9826935587841922
KRW-STEEM,0.8421559039499737,0.9744524694987396
KRW-IOST,0.8360094436452146,0.9855595458372332
KRW-ONG,0.8313576175016494,0.9715313524143364
KRW-LSK,0.8182897720002573,0.9713396785158046
KRW-SNT,0.8081849684548291,0.9823477825357602
KRW-ICX,0.8081648119730757,0.952861695692818
KRW-QKC,0.8030589499292761,0.9714720320652852
