ticker,cor_dod,cor_price
KRW-LSK,0.14406595802723818,0.468694143445128
KRW-ARDR,0.09311853664312453,0.15406438958651433
KRW-SC,0.2224759317521883,0.04726037076281183
KRW-CVC,-0.0007378051440210103,-0.13271863532855752
KRW-ONT,-0.21100367510968318,-0.1476331468361942
KRW-UPP,0.21640399886061065,-0.43865089618373276
KRW-QKC,-0.04364414895462776,0.22082012696810902
KRW-ONG,-0.226309999937653,0.17410894079484157
KRW-SNT,0.16233727727294342,0.2728513673448482
KRW-XEM,0.05752424116054398,0.04488524048897736
KRW-QTUM,0.09739691095882966,0.1385112235968179
KRW-POLYX,-0.00031045883220055223,-0.49720007134030486
KRW-IOST,0.10655282380424416,-0.05090188061764964
KRW-STEEM,0.15144491520789335,0.012141425997395297
KRW-ZRX,-0.00032378258795703337,0.29671249580254166
KRW-IOTA,0.03689939125729082,0.13816895749993513
KRW-ICX,-0.2862946641803197,0.8232890746561445
