ticker,cor_dod,cor_price
KRW-CVC,0.24583914704133092,-0.16550610846739744
KRW-ARDR,0.13857810295895925,0.35575677543358525
KRW-LSK,-0.04382834520901629,0.44382090362572946
KRW-SC,0.16937092731875392,0.18465107492466093
KRW-POLYX,0.17996979285734074,-0.3725677274986476
KRW-STEEM,-0.0465474393333698,0.0308093664210734
KRW-ONT,-0.23037450174350016,0.10086062132759609
KRW-UPP,-0.05435545030369267,-0.20607773809596525
KRW-ZRX,-0.02566408612344938,0.40395433784352214
KRW-ONG,0.10864624049208486,0.3498811941355007
KRW-XEM,0.020142102715131605,0.2733555326538514
KRW-QTUM,-0.021113899631847215,0.22229509858724758
KRW-QKC,-0.10055257664595343,0.33368569456646063
KRW-IOST,0.016704639800652434,-0.11057252301786075
KRW-ANKR,-0.3172291064803251,0.7912182325458061
